iter	Passed	Remaining
1664	40636	105801
1665	40662	105780
1666	40681	105743
1667	40704	105714
1668	40728	105689
1669	40753	105666
1670	40782	105653
1671	40804	105622
1672	40827	105594
1673	40851	105570
1674	40872	105537
1675	40892	105499
1676	40914	105470
1677	40934	105434
1678	40955	105401
1679	40976	105369
1680	41000	105342
1681	41022	105312
1682	41039	105269
1683	41059	105234
1684	41078	105195
1685	41098	105159
1686	41122	105135
1687	41145	105107
1688	41165	105070
1689	41186	105036
1690	41205	104999
1691	41231	104980
1692	41251	104945
1693	41274	104915
1694	41295	104882
1695	41322	104865
1696	41346	104840
1697	41368	104810
1698	41388	104774
1699	41407	104737
1700	41428	104703
1701	41452	104679
1702	41477	104655
1703	41499	104626
1704	41522	104596
1705	41543	104564
1706	41562	104526
1707	41581	104488
1708	41601	104453
1709	41622	104421
1710	41638	104377
1711	41666	104360
1712	41686	104326
1713	41709	104297
1714	41733	104272
1715	41752	104236
1716	41773	104202
1717	41795	104172
1718	41818	104144
1719	41837	104107
1720	41856	104070
1721	41877	104036
1722	41900	104009
1723	41923	103982
1724	41945	103951
1725	41965	103917
1726	41984	103879
1727	42006	103849
1728	42027	103816
1729	42048	103784
1730	42068	103750
1731	42084	103705
1732	42104	103669
1733	42123	103632
1734	42144	103599
1735	42162	103560
1736	42182	103525
1737	42203	103493
1738	42227	103469
1739	42248	103436
1740	42269	103404
1741	42295	103383
1742	42317	103353
1743	42337	103320
1744	42358	103286
1745	42380	103255
1746	42400	103223
1747	42423	103194
1748	42444	103162
1749	42464	103128
1750	42488	103102
1751	42509	103071
1752	42530	103038
1753	42550	103003
1754	42574	102979
1755	42594	102945
1756	42614	102910
1757	42639	102888
1758	42661	102859
1759	42684	102830
1760	42708	102806
1761	42727	102768
1762	42751	102744
1763	42772	102711
1764	42794	102681
1765	42822	102667
1766	42848	102646
1767	42870	102617
1768	42896	102598
1769	42919	102571
1770	42941	102540
1771	42963	102511
1772	42988	102488
1773	43014	102469
1774	43035	102437
1775	43056	102405
1776	43081	102383
1777	43103	102353
1778	43124	102320
1779	43146	102290
1780	43164	102252
1781	43184	102218
1782	43208	102193
1783	43232	102167
1784	43252	102133
1785	43270	102095
1786	43290	102061
1787	43317	102043
1788	43341	102017
1789	43363	101988
1790	43385	101960
1791	43407	101930
1792	43434	101911
1793	43457	101884
1794	43478	101854
1795	43501	101825
1796	43521	101793
1797	43544	101764
1798	43565	101734
1799	43585	101699
1800	43609	101675
1801	43633	101650
1802	43656	101621
1803	43677	101592
1804	43700	101564
1805	43723	101537
1806	43743	101504
1807	43764	101472
1808	43788	101446
1809	43812	101422
1810	43833	101391
1811	43854	101359
1812	43878	101334
1813	43903	101312
1814	43922	101276
1815	43942	101241
1816	43961	101205
1817	43985	101181
1818	44008	101153
1819	44031	101126
1820	44056	101103
1821	44077	101073
1822	44104	101055
1823	44124	101021
1824	44147	100994
1825	44169	100966
1826	44193	100940
1827	44212	100906
1828	44233	100874
1829	44256	100845
1830	44276	100813
1831	44302	100792
1832	44321	100756
1833	44338	100717
1834	44363	100693
1835	44383	100660
1836	44405	100631
1837	44426	100599
1838	44449	100572
1839	44470	100541
1840	44491	100509
1841	44515	100485
1842	44533	100447
1843	44552	100412
1844	44572	100379
1845	44595	100353
1846	44614	100316
1847	44635	100284
1848	44659	100261
1849	44679	100227
1850	44702	100200
1851	44724	100171
1852	44747	100143
1853	44769	100115
1854	44795	100096
1855	44819	100072
1856	44844	100048
1857	44867	100021
1858	44886	99985
1859	44909	99959
1860	44932	99932
1861	44956	99909
1862	44981	99885
1863	45008	99868
1864	45030	99839
1865	45053	99814
1866	45073	99780
1867	45095	99751
1868	45115	99718
1869	45138	99691
1870	45162	99665
1871	45184	99638
1872	45207	99611
1873	45226	99575
1874	45246	99543
1875	45271	99519
1876	45299	99503
1877	45317	99466
1878	45336	99431
1879	45357	99399
1880	45377	99366
1881	45401	99343
1882	45420	99307
1883	45442	99279
1884	45464	99249
1885	45485	99218
1886	45506	99188
1887	45530	99164
1888	45553	99138
1889	45576	99111
1890	45600	99085
1891	45622	99058
1892	45644	99028
1893	45666	99000
1894	45688	98972
1895	45710	98942
1896	45735	98920
1897	45758	98894
1898	45781	98868
1899	45806	98844
1900	45831	98824
1901	45859	98807
1902	45884	98786
1903	45908	98761
1904	45932	98735
1905	45953	98705
1906	45974	98675
1907	45995	98644
1908	46018	98618
1909	46038	98584
1910	46060	98556
1911	46085	98533
1912	46106	98502
1913	46127	98473
1914	46148	98441
1915	46170	98412
1916	46189	98379
1917	46213	98353
1918	46233	98320
1919	46255	98293
1920	46280	98270
1921	46301	98239
1922	46324	98214
1923	46344	98180
1924	46364	98147
1925	46386	98120
1926	46408	98091
1927	46429	98061
1928	46451	98032
1929	46471	97999
1930	46494	97972
1931	46514	97940
1932	46538	97916
1933	46561	97890
1934	46586	97867
1935	46608	97838
1936	46627	97804
1937	46649	97775
1938	46674	97753
1939	46696	97726
1940	46720	97701
1941	46739	97666
1942	46763	97642
1943	46787	97617
1944	46810	97592
1945	46834	97567
1946	46855	97537
1947	46881	97516
1948	46908	97499
1949	46931	97473
1950	46956	97451
1951	46979	97425
1952	47002	97399
1953	47023	97369
1954	47044	97337
1955	47066	97310
1956	47090	97284
1957	47111	97254
1958	47133	97225
1959	47155	97197
1960	47181	97178
1961	47199	97142
1962	47218	97107
1963	47237	97073
1964	47267	97060
1965	47289	97032
1966	47310	97001
1967	47328	96966
1968	47350	96938
1969	47373	96911
1970	47396	96885
1971	47420	96860
1972	47444	96837
1973	47465	96807
1974	47490	96784
1975	47513	96758
1976	47534	96727
1977	47561	96709
1978	47584	96683
1979	47609	96661
1980	47632	96636
1981	47659	96617
1982	47685	96596
1983	47705	96565
1984	47726	96534
1985	47747	96504
1986	47772	96482
1987	47793	96452
1988	47815	96423
1989	47836	96394
1990	47860	96369
1991	47883	96344
1992	47905	96315
1993	47929	96291
1994	47954	96268
1995	47975	96239
1996	47998	96212
1997	48019	96182
1998	48043	96159
1999	48068	96136
2000	48087	96103
2001	48112	96081
2002	48129	96042
2003	48155	96021
2004	48175	95990
2005	48198	95965
2006	48220	95936
2007	48247	95918
2008	48270	95892
2009	48294	95868
2010	48321	95850
2011	48348	95832
2012	48370	95804
2013	48395	95782
2014	48417	95753
2015	48437	95722
2016	48462	95698
2017	48484	95671
2018	48506	95643
2019	48527	95613
2020	48546	95578
2021	48567	95550
2022	48585	95514
2023	48610	95491
2024	48631	95462
2025	48657	95442
2026	48679	95413
2027	48700	95383
2028	48723	95357
2029	48743	95326
2030	48766	95298
2031	48786	95268
2032	48812	95247
2033	48833	95218
2034	48859	95197
2035	48883	95174
2036	48908	95152
2037	48927	95118
2038	48954	95100
2039	48976	95071
2040	48999	95045
2041	49020	95016
2042	49043	94990
2043	49065	94961
2044	49085	94930
2045	49102	94893
2046	49122	94861
2047	49147	94839
2048	49170	94814
2049	49190	94782
2050	49215	94758
2051	49241	94740
2052	49263	94711
2053	49286	94686
2054	49307	94655
2055	49329	94629
2056	49352	94602
2057	49371	94568
2058	49390	94534
2059	49407	94497
2060	49430	94471
2061	49452	94443
2062	49472	94412
2063	49493	94382
2064	49512	94350
2065	49531	94315
2066	49554	94290
2067	49577	94264
2068	49600	94238
2069	49626	94219
2070	49652	94198
2071	49678	94178
2072	49700	94149
2073	49722	94123
2074	49747	94100
2075	49770	94074
2076	49791	94045
2077	49813	94018
2078	49837	93993
2079	49861	93969
2080	49884	93943
2081	49911	93924
2082	49933	93897
2083	49956	93873
2084	49977	93842
2085	49998	93813
2086	50020	93785
2087	50047	93766
2088	50067	93736
2089	50092	93713
2090	50113	93684
2091	50138	93663
2092	50162	93638
2093	50183	93607
2094	50202	93575
2095	50221	93542
2096	50241	93511
2097	50259	93475
2098	50278	93442
2099	50302	93419
2100	50328	93398
2101	50353	93375
2102	50375	93348
2103	50399	93324
2104	50420	93295
2105	50444	93272
2106	50468	93248
2107	50490	93220
2108	50511	93190
2109	50536	93170
2110	50559	93144
2111	50583	93120
2112	50611	93103
2113	50636	93081
2114	50659	93056
2115	50682	93028
2116	50700	92994
2117	50723	92969
2118	50749	92948
2119	50770	92919
2120	50793	92894
2121	50816	92867
2122	50846	92854
2123	50889	92865
2124	50918	92852
2125	50955	92851
2126	50997	92860
2127	51031	92854
2128	51058	92836
2129	51098	92840
2130	51131	92833
2131	51165	92827
2132	51202	92827
2133	51229	92808
2134	51261	92798
2135	51295	92793
2136	51319	92769
2137	51338	92736
2138	51359	92706
2139	51385	92685
2140	51410	92663
2141	51433	92638
2142	51463	92624
2143	51483	92593
2144	51506	92566
2145	51527	92538
2146	51549	92511
2147	51573	92485
2148	51597	92461
2149	51622	92441
2150	51642	92409
2151	51664	92381
2152	51687	92354
2153	51708	92325
2154	51726	92291
2155	51749	92265
2156	51773	92241
2157	51795	92214
2158	51815	92183
2159	51837	92156
2160	51857	92123
2161	51876	92092
2162	51897	92063
2163	51918	92033
2164	51941	92006
2165	51962	91977
2166	51986	91953
2167	52007	91925
2168	52027	91893
2169	52052	91870
2170	52073	91842
2171	52097	91817
2172	52119	91790
2173	52140	91760
2174	52166	91740
2175	52188	91713
2176	52207	91681
2177	52227	91649
2178	52248	91620
2179	52271	91594
2180	52291	91563
2181	52316	91541
2182	52336	91510
2183	52358	91483
2184	52380	91456
2185	52401	91426
2186	52420	91395
2187	52449	91378
2188	52473	91354
2189	52494	91326
2190	52514	91295
2191	52533	91262
2192	52556	91237
2193	52582	91215
2194	52605	91190
2195	52629	91167
2196	52655	91146
2197	52675	91115
2198	52697	91088
2199	52715	91054
2200	52734	91022
2201	52758	90997
2202	52781	90972
2203	52805	90948
2204	52828	90922
2205	52851	90897
2206	52875	90872
2207	52897	90845
2208	52919	90817
2209	52940	90788
2210	52959	90757
2211	52980	90727
2212	53004	90704
2213	53026	90677
2214	53049	90650
2215	53071	90624
2216	53094	90598
2217	53112	90563
2218	53136	90541
2219	53158	90513
2220	53182	90489
2221	53201	90457
2222	53220	90424
2223	53240	90393
2224	53259	90362
2225	53279	90330
2226	53300	90301
2227	53322	90274
2228	53345	90249
2229	53370	90226
2230	53390	90196
2231	53411	90167
2232	53438	90149
2233	53464	90128
2234	53489	90106
2235	53512	90081
2236	53529	90045
2237	53549	90015
2238	53572	89989
2239	53594	89962
2240	53616	89935
2241	53636	89904
2242	53662	89884
2243	53685	89859
2244	53710	89835
2245	53734	89813
2246	53761	89794
2247	53786	89772
2248	53806	89740
2249	53828	89714
2250	53849	89686
2251	53872	89660
2252	53893	89630
2253	53916	89605
2254	53943	89586
2255	53966	89561
2256	53990	89537
2257	54011	89508
2258	54033	89482
2259	54054	89453
2260	54076	89425
2261	54096	89395
2262	54116	89364
2263	54137	89336
2264	54160	89310
2265	54186	89291
2266	54211	89268
2267	54230	89236
2268	54251	89206
2269	54275	89183
2270	54297	89157
2271	54318	89128
2272	54343	89106
2273	54363	89076
2274	54384	89046
2275	54406	89020
2276	54430	88997
2277	54454	88973
2278	54478	88948
2279	54498	88918
2280	54518	88888
2281	54541	88863
2282	54561	88832
2283	54581	88802
2284	54605	88777
2285	54624	88747
2286	54645	88718
2287	54672	88699
2288	54688	88663
2289	54708	88633
2290	54731	88607
2291	54753	88580
2292	54775	88553
2293	54798	88527
2294	54819	88499
2295	54842	88474
2296	54867	88451
2297	54887	88421
2298	54906	88390
2299	54927	88361
2300	54951	88337
2301	54972	88309
2302	54993	88280
2303	55015	88254
2304	55037	88227
2305	55065	88210
2306	55081	88173
2307	55105	88149
2308	55130	88127
2309	55153	88102
2310	55175	88076
2311	55194	88044
2312	55213	88012
2313	55234	87983
2314	55257	87958
2315	55276	87926
2316	55296	87896
2317	55318	87869
2318	55342	87846
2319	55364	87818
2320	55383	87788
2321	55404	87759
2322	55429	87737
2323	55449	87707
2324	55470	87678
2325	55491	87650
2326	55511	87621
2327	55539	87603
2328	55562	87578
2329	55587	87556
2330	55604	87521
2331	55627	87496
2332	55647	87466
2333	55672	87443
2334	55693	87415
2335	55718	87394
2336	55741	87369
2337	55765	87345
2338	55788	87320
2339	55812	87295
2340	55835	87271
2341	55859	87247
2342	55882	87222
2343	55906	87198
2344	55935	87183
2345	55957	87156
2346	55981	87132
2347	56001	87102
2348	56021	87073
2349	56052	87059
2350	56078	87039
2351	56105	87020
2352	56130	86998
2353	56156	86978
2354	56182	86958
2355	56205	86932
2356	56230	86910
2357	56253	86885
2358	56273	86855
2359	56294	86826
2360	56314	86797
2361	56340	86776
2362	56363	86751
2363	56383	86721
2364	56406	86697
2365	56425	86665
2366	56447	86638
2367	56470	86612
2368	56492	86586
2369	56514	86559
2370	56535	86531
2371	56564	86516
2372	56587	86490
2373	56607	86460
2374	56628	86433
2375	56651	86407
2376	56677	86386
2377	56696	86356
2378	56721	86333
2379	56744	86308
2380	56771	86289
2381	56794	86265
2382	56815	86236
2383	56837	86209
2384	56861	86185
2385	56879	86153
2386	56904	86131
2387	56927	86105
2388	56950	86081
2389	56973	86056
2390	56994	86028
2391	57015	85999
2392	57036	85971
2393	57054	85938
2394	57075	85911
2395	57095	85882
2396	57119	85857
2397	57140	85830
2398	57165	85807
2399	57180	85770
2400	57202	85744
2401	57221	85713
2402	57242	85684
2403	57259	85650
2404	57279	85621
2405	57302	85596
2406	57325	85571
2407	57346	85543
2408	57367	85514
2409	57388	85486
2410	57411	85463
2411	57435	85438
2412	57456	85410
2413	57479	85385
2414	57499	85356
2415	57523	85333
2416	57544	85305
2417	57559	85268
2418	57582	85243
2419	57602	85213
2420	57621	85182
2421	57641	85153
2422	57666	85130
2423	57690	85107
2424	57712	85081
2425	57737	85058
2426	57761	85035
2427	57781	85006
2428	57805	84983
2429	57826	84955
2430	57848	84928
2431	57867	84898
2432	57887	84868
2433	57910	84843
2434	57933	84818
2435	57957	84794
2436	57980	84769
2437	58003	84745
2438	58025	84718
2439	58045	84688
2440	58069	84665
2441	58086	84631
2442	58109	84606
2443	58132	84581
2444	58152	84552
2445	58171	84522
2446	58190	84491
2447	58209	84460
2448	58228	84430
2449	58251	84405
2450	58272	84377
2451	58292	84347
2452	58314	84322
2453	58334	84293
2454	58357	84268
2455	58380	84243
2456	58403	84218
2457	58425	84192
2458	58452	84172
2459	58474	84146
2460	58490	84111
2461	58510	84082
2462	58533	84057
2463	58558	84034
2464	58582	84011
2465	58604	83985
2466	58627	83960
2467	58651	83937
2468	58677	83916
2469	58699	83891
2470	58723	83866
2471	58749	83845
2472	58776	83827
2473	58800	83803
2474	58825	83782
2475	58847	83755
2476	58868	83727
2477	58889	83699
2478	58912	83674
2479	58934	83648
2480	58958	83625
2481	58981	83600
2482	59000	83569
2483	59024	83546
2484	59045	83519
2485	59066	83491
2486	59091	83469
2487	59115	83445
2488	59139	83422
2489	59155	83387
2490	59174	83357
2491	59195	83329
2492	59213	83298
2493	59234	83270
2494	59255	83243
2495	59278	83217
2496	59296	83186
2497	59319	83161
2498	59342	83136
2499	59365	83111
2500	59385	83083
2501	59402	83049
2502	59425	83024
2503	59449	83001
2504	59472	82977
2505	59489	82944
2506	59511	82916
2507	59536	82895
2508	59555	82864
2509	59579	82840
2510	59599	82813
2511	59622	82787
2512	59646	82764
2513	59672	82744
2514	59695	82719
2515	59718	82694
2516	59743	82672
2517	59765	82646
2518	59789	82623
2519	59815	82601
2520	59835	82573
2521	59858	82548
2522	59880	82522
2523	59899	82491
2524	59917	82460
2525	59934	82428
2526	59954	82399
2527	59973	82368
2528	59996	82343
2529	60017	82316
2530	60037	82287
2531	60058	82260
2532	60083	82238
2533	60103	82209
2534	60125	82184
2535	60145	82154
2536	60166	82126
2537	60186	82098
2538	60212	82077
2539	60233	82050
2540	60256	82025
2541	60281	82003
2542	60306	81981
2543	60330	81958
2544	60351	81930
2545	60369	81899
2546	60392	81874
2547	60412	81846
2548	60435	81822
2549	60456	81793
2550	60480	81770
2551	60503	81746
2552	60525	81720
2553	60547	81693
2554	60572	81671
2555	60594	81645
2556	60617	81621
2557	60640	81596
2558	60662	81571
2559	60689	81550
2560	60708	81521
2561	60737	81504
2562	60762	81482
2563	60788	81462
2564	60807	81432
2565	60833	81411
2566	60855	81386
2567	60877	81359
2568	60900	81334
2569	60922	81309
2570	60943	81281
2571	60970	81262
2572	60993	81237
2573	61016	81212
2574	61036	81184
2575	61055	81154
2576	61081	81133
2577	61105	81110
2578	61126	81083
2579	61148	81057
2580	61172	81034
2581	61208	81026
2582	61239	81012
2583	61278	81008
2584	61314	81001
2585	61342	80983
2586	61374	80970
2587	61398	80947
2588	61420	80921
2589	61439	80890
2590	61462	80867
2591	61486	80843
2592	61505	80813
2593	61528	80788
2594	61545	80756
2595	61568	80731
2596	61591	80707
2597	61611	80678
2598	61632	80651
2599	61654	80624
2600	61675	80598
2601	61697	80571
2602	61722	80550
2603	61745	80525
2604	61764	80494
2605	61784	80467
2606	61804	80438
2607	61823	80409
2608	61845	80382
2609	61864	80352
2610	61884	80324
2611	61904	80295
2612	61929	80274
2613	61953	80249
2614	61977	80226
2615	61999	80200
2616	62025	80179
2617	62053	80162
2618	62073	80134
2619	62096	80109
2620	62121	80086
2621	62135	80051
2622	62152	80018
2623	62173	79992
2624	62195	79965
2625	62213	79934
2626	62231	79903
2627	62256	79882
2628	62280	79858
2629	62305	79836
2630	62327	79809
2631	62351	79786
2632	62376	79765
2633	62403	79745
2634	62426	79720
2635	62442	79687
2636	62460	79657
2637	62485	79634
2638	62508	79610
2639	62533	79588
2640	62559	79567
2641	62586	79547
2642	62615	79530
2643	62640	79508
2644	62667	79489
2645	62690	79465
2646	62715	79442
2647	62736	79415
2648	62763	79395
2649	62784	79368
2650	62809	79347
2651	62833	79323
2652	62858	79301
2653	62876	79270
2654	62898	79244
2655	62914	79212
2656	62939	79189
2657	62957	79158
2658	62975	79128
2659	62997	79101
2660	63024	79082
2661	63045	79055
2662	63069	79032
2663	63095	79010
2664	63116	78983
2665	63136	78956
2666	63158	78930
2667	63176	78899
2668	63201	78876
2669	63226	78856
2670	63252	78835
2671	63274	78808
2672	63292	78777
2673	63313	78751
2674	63336	78726
2675	63355	78696
2676	63375	78668
2677	63396	78641
2678	63413	78610
2679	63433	78582
2680	63456	78557
2681	63478	78532
2682	63501	78506
2683	63528	78487
2684	63551	78463
2685	63573	78437
2686	63598	78415
2687	63622	78391
2688	63648	78370
2689	63663	78336
2690	63683	78309
2691	63706	78283
2692	63729	78259
2693	63748	78230
2694	63771	78205
2695	63792	78178
2696	63814	78153
2697	63835	78126
2698	63859	78103
2699	63880	78076
2700	63903	78051
2701	63924	78024
2702	63946	77999
2703	63966	77970
2704	63991	77948
2705	64015	77925
2706	64036	77898
2707	64060	77875
2708	64079	77846
2709	64100	77819
2710	64122	77794
2711	64144	77767
2712	64166	77742
2713	64193	77722
2714	64216	77697
2715	64237	77671
2716	64261	77648
2717	64284	77623
2718	64311	77604
2719	64335	77580
2720	64360	77559
2721	64382	77533
2722	64410	77514
2723	64433	77490
2724	64454	77463
2725	64468	77428
2726	64489	77402
2727	64509	77373
2728	64527	77343
2729	64554	77323
2730	64578	77300
2731	64597	77271
2732	64623	77249
2733	64639	77217
2734	64660	77191
2735	64684	77167
2736	64710	77147
2737	64734	77123
2738	64755	77096
2739	64782	77076
2740	64806	77054
2741	64832	77032
2742	64859	77013
2743	64881	76987
2744	64900	76958
2745	64920	76930
2746	64939	76901
2747	64953	76866
2748	64976	76841
2749	64999	76817
2750	65022	76792
2751	65041	76763
2752	65062	76737
2753	65082	76709
2754	65106	76686
2755	65129	76662
2756	65150	76635
2757	65173	76610
2758	65200	76590
2759	65222	76566
2760	65247	76543
2761	65268	76516
2762	65292	76493
2763	65317	76472
2764	65338	76445
2765	65357	76416
2766	65378	76388
2767	65396	76359
2768	65413	76327
2769	65435	76301
2770	65454	76273
2771	65478	76249
2772	65501	76225
2773	65529	76206
2774	65558	76190
2775	65578	76161
2776	65608	76145
2777	65632	76121
2778	65654	76096
2779	65678	76073
2780	65702	76049
2781	65725	76026
2782	65748	76001
2783	65769	75974
2784	65794	75952
2785	65819	75931
2786	65837	75901
2787	65859	75875
2788	65888	75858
2789	65912	75834
2790	65933	75808
2791	65957	75784
2792	65979	75759
2793	66007	75740
2794	66029	75715
2795	66052	75691
2796	66077	75669
2797	66099	75643
2798	66124	75621
2799	66146	75595
2800	66173	75576
2801	66198	75554
2802	66220	75529
2803	66243	75504
2804	66267	75480
2805	66292	75459
2806	66313	75432
2807	66338	75410
2808	66362	75387
2809	66389	75367
2810	66419	75351
2811	66440	75324
2812	66457	75293
2813	66480	75268
2814	66506	75248
2815	66534	75229
2816	66558	75205
2817	66582	75182
2818	66605	75158
2819	66627	75133
2820	66651	75109
2821	66673	75084
2822	66701	75065
2823	66727	75045
2824	66745	75015
2825	66771	74993
2826	66795	74970
2827	66818	74946
2828	66836	74916
2829	66857	74890
2830	66882	74867
2831	66905	74842
2832	66929	74820
2833	66951	74795
2834	66973	74769
2835	66997	74746
2836	67015	74716
2837	67035	74688
2838	67059	74665
2839	67082	74640
2840	67104	74615
2841	67127	74591
2842	67150	74567
2843	67172	74541
2844	67196	74518
2845	67216	74490
2846	67235	74462
2847	67256	74436
2848	67280	74412
2849	67301	74385
2850	67322	74359
2851	67342	74332
2852	67364	74306
2853	67388	74283
2854	67410	74257
2855	67431	74231
2856	67450	74202
2857	67474	74179
2858	67500	74159
2859	67524	74135
2860	67546	74110
2861	67573	74090
2862	67594	74063
2863	67616	74037
2864	67641	74016
2865	67657	73984
2866	67675	73954
2867	67700	73932
2868	67720	73904
2869	67740	73877
2870	67763	73853
2871	67787	73830
2872	67809	73804
2873	67833	73781
2874	67856	73756
2875	67873	73726
2876	67898	73704
2877	67917	73676
2878	67938	73649
2879	67960	73623
2880	67990	73607
2881	68011	73580
2882	68035	73557
2883	68055	73529
2884	68079	73507
2885	68105	73485
2886	68124	73456
2887	68145	73431
2888	68169	73408
2889	68193	73384
2890	68214	73358
2891	68235	73331
2892	68262	73311
2893	68284	73286
2894	68307	73261
2895	68331	73239
2896	68358	73219
2897	68384	73198
2898	68405	73172
2899	68426	73145
2900	68447	73119
2901	68476	73101
2902	68499	73076
2903	68516	73046
2904	68538	73021
2905	68563	72998
2906	68592	72980
2907	68613	72955
2908	68637	72931
2909	68664	72911
2910	68688	72888
2911	68707	72859
2912	68728	72834
2913	68750	72808
2914	68772	72783
2915	68790	72753
2916	68809	72725
2917	68829	72698
2918	68847	72668
2919	68867	72640
2920	68885	72611
2921	68904	72583
2922	68923	72554
2923	68941	72524
2924	68965	72502
2925	68987	72477
2926	69009	72451
2927	69029	72424
2928	69049	72397
2929	69068	72368
2930	69094	72347
2931	69118	72324
2932	69136	72295
2933	69158	72270
2934	69183	72247
2935	69204	72221
2936	69223	72193
2937	69243	72165
2938	69268	72144
2939	69289	72117
2940	69305	72085
2941	69326	72060
2942	69347	72033
2943	69368	72007
2944	69393	71985
2945	69415	71960
2946	69431	71929
2947	69454	71905
2948	69473	71876
2949	69496	71851
2950	69523	71831
2951	69547	71808
2952	69566	71780
2953	69586	71753
2954	69607	71727
2955	69626	71699
2956	69652	71678
2957	69675	71653
2958	69696	71628
2959	69713	71597
2960	69736	71573
2961	69758	71548
2962	69783	71526
2963	69802	71498
2964	69821	71470
2965	69848	71449
2966	69866	71420
2967	69890	71397
2968	69905	71365
2969	69928	71340
2970	69947	71312
2971	69965	71284
2972	69990	71261
2973	70015	71240
2974	70042	71219
2975	70061	71191
2976	70084	71167
2977	70106	71142
2978	70128	71116
2979	70151	71093
2980	70178	71073
2981	70198	71045
2982	70219	71019
2983	70238	70992
2984	70259	70965
2985	70281	70940
2986	70297	70909
2987	70316	70881
2988	70339	70857
2989	70358	70829
2990	70379	70802
2991	70401	70777
2992	70423	70752
2993	70444	70726
2994	70470	70706
2995	70493	70681
2996	70511	70652
2997	70536	70630
2998	70560	70607
2999	70585	70585
3000	70601	70554
3001	70622	70528
3002	70644	70503
3003	70669	70481
3004	70689	70454
3005	70715	70432
3006	70740	70411
3007	70757	70381
3008	70777	70354
3009	70798	70327
3010	70819	70301
3011	70840	70275
3012	70863	70252
3013	70881	70223
3014	70902	70196
3015	70922	70169
3016	70947	70148
3017	70969	70123
3018	70990	70096
3019	71019	70079
3020	71038	70050
3021	71061	70026
3022	71083	70001
3023	71100	69971
3024	71120	69944
3025	71142	69920
3026	71167	69897
3027	71189	69873
3028	71212	69848
3029	71233	69822
3030	71250	69793
3031	71271	69767
3032	71292	69740
3033	71312	69713
3034	71334	69689
3035	71356	69664
3036	71378	69639
3037	71399	69612
3038	71416	69583
3039	71444	69564
3040	71463	69536
3041	71483	69509
3042	71504	69483
3043	71539	69471
3044	71559	69443
3045	71585	69423
3046	71610	69401
3047	71636	69380
3048	71656	69353
3049	71680	69330
3050	71703	69306
3051	71726	69282
3052	71747	69255
3053	71767	69229
3054	71791	69206
3055	71816	69184
3056	71838	69159
3057	71862	69136
3058	71885	69112
3059	71905	69086
3060	71924	69058
3061	71947	69033
3062	71972	69011
3063	71989	68982
3064	72017	68962
3065	72040	68938
3066	72060	68912
3067	72084	68888
3068	72104	68862
3069	72128	68839
3070	72155	68819
3071	72180	68796
3072	72201	68771
3073	72220	68743
3074	72242	68718
3075	72258	68688
3076	72278	68661
3077	72297	68633
3078	72319	68608
3079	72348	68589
3080	72373	68567
3081	72397	68545
3082	72413	68514
3083	72430	68485
3084	72460	68467
3085	72481	68441
3086	72503	68416
3087	72529	68395
3088	72551	68370
3089	72572	68344
3090	72591	68316
3091	72614	68293
3092	72637	68268
3093	72658	68243
3094	72677	68216
3095	72700	68192
3096	72728	68172
3097	72746	68143
3098	72769	68119
3099	72782	68087
3100	72803	68061
3101	72824	68035
3102	72841	68005
3103	72863	67981
3104	72887	67958
3105	72910	67933
3106	72934	67910
3107	72954	67884
3108	72973	67857
3109	72994	67830
3110	73015	67805
3111	73035	67778
3112	73065	67760
3113	73086	67735
3114	73109	67710
3115	73129	67684
3116	73156	67664
3117	73172	67633
3118	73193	67608
3119	73218	67586
3120	73237	67559
3121	73262	67536
3122	73282	67510
3123	73302	67482
3124	73321	67456
3125	73349	67436
3126	73369	67410
3127	73393	67386
3128	73416	67362
3129	73446	67345
3130	73465	67317
3131	73482	67288
3132	73501	67261
3133	73521	67234
3134	73544	67210
3135	73567	67186
3136	73585	67158
3137	73609	67135
3138	73632	67111
3139	73654	67086
3140	73681	67066
3141	73705	67043
3142	73733	67023
3143	73754	66998
3144	73776	66973
3145	73797	66947
3146	73821	66924
3147	73834	66892
3148	73858	66868
3149	73879	66843
3150	73899	66816
3151	73922	66793
3152	73939	66763
3153	73959	66737
3154	73980	66711
3155	73999	66683
3156	74016	66654
3157	74031	66623
3158	74045	66592
3159	74065	66565
3160	74082	66535
3161	74103	66510
3162	74126	66486
3163	74154	66466
3164	74173	66439
3165	74194	66413
3166	74221	66394
3167	74242	66368
3168	74264	66343
3169	74290	66322
3170	74308	66294
3171	74331	66270
3172	74357	66249
3173	74377	66222
3174	74401	66199
3175	74424	66175
3176	74446	66150
3177	74461	66120
3178	74485	66097
3179	74510	66075
3180	74535	66053
3181	74559	66030
3182	74581	66005
3183	74605	65982
3184	74628	65958
3185	74656	65939
3186	74675	65912
3187	74700	65890
3188	74723	65866
3189	74746	65842
3190	74774	65823
3191	74798	65800
3192	74815	65770
3193	74837	65746
3194	74859	65721
3195	74878	65694
3196	74898	65668
3197	74923	65645
3198	74943	65619
3199	74968	65597
3200	74995	65577
3201	75011	65546
3202	75033	65522
3203	75057	65499
3204	75078	65474
3205	75105	65454
3206	75126	65427
3207	75146	65401
3208	75169	65378
3209	75199	65360
3210	75222	65336
3211	75244	65311
3212	75264	65285
3213	75287	65262
3214	75307	65235
3215	75329	65210
3216	75347	65182
3217	75370	65158
